"customer_id";"customer_name";"gender";"birth_year";"registration_date";"email";"phone";"country";"city";"zip_code";"registration_channel";"loyalty_tier";"preferred_category";"avg_order_value_segment";"last_login_date";"total_orders";"total_spent"
2953;"User_2953";"Female";1981;"2022-08-30";"user2953@example.com";"16626230";"USA";"Los Angeles";"65585";"Web";"Bronze";"Sports";"High";"2024-08-26";13;8374.58
2954;"User_2954";"Male";1973;"2021-10-11";"user2954@example.com";"14205834";"USA";"Toronto";"92680";"Mobile App";"Bronze";"Sports";"Low";"2024-10-13";10;7276.1
2955;"User_2955";"Female";1982;"2020-10-14";"user2955@example.com";"18223145";"USA";"Los Angeles";"95206";"Mobile App";"Platinum";"Sports";"High";"2024-12-24";12;7289.84
2956;"User_2956";"Female";2000;"2021-02-15";"user2956@example.com";"14154012";"USA";"London";"49069";"Social Media";"Silver";"Home";"Low";"2024-10-27";6;4604.28
2957;"User_2957";"Female";1976;"2021-02-03";"user2957@example.com";"17705444";"UK";"Los Angeles";"66218";"Social Media";"Bronze";"Electronics";"Low";"2024-12-23";6;3642.86
2958;"User_2958";"Female";1992;"2021-06-11";"user2958@example.com";"15314423";"USA";"Sydney";"33218";"Mobile App";"Bronze";"Home";"Medium";"2024-10-06";11;8044.95
2959;"User_2959";"Male";1993;"2022-11-07";"user2959@example.com";"13114559";"UK";"London";"43160";"Web";"Silver";"Sports";"Low";"2024-10-15";8;6189.58
2960;"User_2960";"Female";1974;"2020-05-15";"user2960@example.com";"18323686";"USA";"Los Angeles";"86819";"Mobile App";"Bronze";"Books";"High";"2024-12-03";7;7734.29
2961;"User_2961";"Male";1974;"2022-01-28";"user2961@example.com";"15847066";"UK";"Toronto";"54502";"Social Media";"Gold";"Electronics";"Low";"2024-11-04";13;11469.57
2962;"User_2962";"Male";1986;"2023-06-25";"user2962@example.com";"19327779";"USA";"New York";"35006";"Mobile App";"Silver";"Electronics";"Low";"2024-11-23";12;12261.18
2963;"User_2963";"Male";1999;"2022-04-22";"user2963@example.com";"18449583";"USA";"London";"49916";"Social Media";"Silver";"Sports";"High";"2024-09-06";6;4984.94
2964;"User_2964";"Female";1978;"2021-12-10";"user2964@example.com";"14697220";"UK";"Los Angeles";"35667";"Mobile App";"Silver";"Sports";"Low";"2024-11-09";15;11706.24
2965;"User_2965";"Female";1975;"2022-10-21";"user2965@example.com";"15967473";"USA";"New York";"86427";"Web";"Silver";"Sports";"High";"2024-12-02";9;8341.82
2966;"User_2966";"Female";1994;"2021-01-15";"user2966@example.com";"13627359";"USA";"Los Angeles";"57688";"Referral";"Bronze";"Sports";"Low";"2024-10-28";7;4570.19
2967;"User_2967";"Female";1988;"2021-05-23";"user2967@example.com";"14896194";"USA";"Los Angeles";"90078";"Referral";"Bronze";"Sports";"Medium";"2024-07-02";9;6415.11
2968;"User_2968";"Female";1985;"2022-03-16";"user2968@example.com";"19857722";"USA";"Los Angeles";"24414";"Web";"Bronze";"Sports";"Low";"2024-12-27";12;10471.66
2969;"User_2969";"Female";1990;"2021-04-20";"user2969@example.com";"13921495";"USA";"Toronto";"74624";"Web";"Silver";"Electronics";"Medium";"2024-09-15";15;13523.89
2970;"User_2970";"Female";1971;"2022-08-11";"user2970@example.com";"13935324";"Canada";"Los Angeles";"28564";"Mobile App";"Bronze";"Home";"Low";"2024-11-05";11;12047.2
2971;"User_2971";"Male";1979;"2022-04-28";"user2971@example.com";"15496510";"USA";"New York";"15316";"Social Media";"Silver";"Books";"Low";"2024-12-15";8;6189.98
2972;"User_2972";"Male";1985;"2022-06-15";"user2972@example.com";"14816099";"USA";"Sydney";"54056";"Web";"Bronze";"Sports";"Low";"2024-09-24";7;5475.57
2973;"User_2973";"Female";1984;"2020-02-01";"user2973@example.com";"15805026";"USA";"Los Angeles";"88295";"Web";"Bronze";"Books";"Low";"2024-12-07";12;9697.21
2974;"User_2974";"Female";1982;"2020-04-27";"user2974@example.com";"19662106";"USA";"Sydney";"71028";"Mobile App";"Bronze";"Electronics";"Medium";"2024-10-30";5;3930.59
2975;"User_2975";"Male";1982;"2023-04-22";"user2975@example.com";"14858734";"Canada";"Chicago";"38190";"Web";"Silver";"Books";"Medium";"2024-10-23";8;8347.66
2976;"User_2976";"Male";2001;"2020-07-09";"user2976@example.com";"18309614";"UK";"London";"71357";"Web";"Gold";"Electronics";"Low";"2024-12-14";7;6262.78
2977;"User_2977";"Female";1977;"2020-03-14";"user2977@example.com";"17536261";"USA";"Toronto";"98353";"Mobile App";"Silver";"Clothing";"Low";"2024-11-26";11;7359.72
2978;"User_2978";"Male";1987;"2021-09-14";"user2978@example.com";"16151763";"Canada";"Chicago";"52239";"Social Media";"Gold";"Home";"Medium";"2024-12-24";8;6365.4
2979;"User_2979";"Female";1995;"2023-01-31";"user2979@example.com";"15316691";"USA";"Chicago";"46776";"Mobile App";"Platinum";"Clothing";"Medium";"2024-08-29";11;7221.96
2980;"User_2980";"Female";1979;"2022-05-20";"user2980@example.com";"13215479";"USA";"New York";"82909";"Mobile App";"Silver";"Electronics";"Medium";"2024-11-15";9;8607.87
2981;"User_2981";"Male";2000;"2021-08-08";"user2981@example.com";"14255198";"USA";"New York";"72938";"Mobile App";"Bronze";"Clothing";"Medium";"2024-10-29";14;6586.42
2982;"User_2982";"Male";2002;"2021-02-23";"user2982@example.com";"14094641";"USA";"Sydney";"58110";"Mobile App";"Bronze";"Electronics";"Low";"2024-07-29";14;8896.68
2983;"User_2983";"Female";1998;"2021-04-17";"user2983@example.com";"17716591";"USA";"Sydney";"58195";"Web";"Bronze";"Clothing";"Low";"2024-12-12";8;10166.72
2984;"User_2984";"Female";1974;"2020-04-23";"user2984@example.com";"18698243";"USA";"Toronto";"46054";"Web";"Platinum";"Electronics";"Low";"2024-12-28";12;9163.09
2985;"User_2985";"Female";1982;"2023-11-03";"user2985@example.com";"13187116";"USA";"Toronto";"86409";"Web";"Bronze";"Home";"Medium";"2024-12-20";11;5645.03
2986;"User_2986";"Female";1970;"2023-08-29";"user2986@example.com";"14891761";"USA";"London";"29012";"Referral";"Bronze";"Home";"Low";"2024-10-11";12;8164.66
2987;"User_2987";"Male";1992;"2020-11-25";"user2987@example.com";"16591885";"Australia";"Los Angeles";"92458";"Social Media";"Gold";"Home";"Low";"2024-05-20";10;8085.82
2988;"User_2988";"Female";1972;"2020-12-04";"user2988@example.com";"17517222";"USA";"Toronto";"89530";"Mobile App";"Bronze";"Electronics";"Low";"2024-11-26";14;8288.08
2989;"User_2989";"Female";1972;"2020-08-25";"user2989@example.com";"18956110";"USA";"Toronto";"28164";"Referral";"Silver";"Books";"Low";"2024-09-24";12;12281.29
2990;"User_2990";"Female";1976;"2023-04-11";"user2990@example.com";"17447292";"USA";"Sydney";"16605";"Social Media";"Silver";"Clothing";"Low";"2024-10-24";8;6055.34
2991;"User_2991";"Male";2004;"2020-03-19";"user2991@example.com";"13096661";"UK";"Los Angeles";"87254";"Referral";"Gold";"Clothing";"Low";"2024-08-23";9;6683.42
2992;"User_2992";"Female";1984;"2021-04-08";"user2992@example.com";"13548015";"USA";"London";"58109";"Web";"Gold";"Clothing";"Medium";"2024-09-13";6;4494.52
2993;"User_2993";"Female";1972;"2021-08-27";"user2993@example.com";"19387323";"USA";"New York";"45116";"Mobile App";"Gold";"Clothing";"Medium";"2024-12-09";6;5637.1
2994;"User_2994";"Male";1998;"2021-07-15";"user2994@example.com";"16808108";"Canada";"London";"26145";"Mobile App";"Silver";"Home";"High";"2024-10-17";12;8035.81
2995;"User_2995";"Male";1999;"2020-10-11";"user2995@example.com";"16306827";"UK";"Los Angeles";"31791";"Mobile App";"Bronze";"Books";"Low";"2024-07-31";5;2773.67
2996;"User_2996";"Female";1987;"2020-08-10";"user2996@example.com";"17322186";"UK";"New York";"26120";"Web";"Silver";"Clothing";"Medium";"2024-12-30";6;3165.57
2997;"User_2997";"Male";1980;"2021-08-15";"user2997@example.com";"13397909";"USA";"New York";"33553";"Mobile App";"Gold";"Books";"Medium";"2024-11-22";11;9229.92
2998;"User_2998";"Male";1970;"2023-07-13";"user2998@example.com";"13843831";"UK";"New York";"26362";"Mobile App";"Bronze";"Electronics";"Low";"2024-12-30";12;10631.99
2999;"User_2999";"Male";1998;"2021-01-07";"user2999@example.com";"18892748";"Canada";"London";"49865";"Social Media";"Bronze";"Electronics";"Medium";"2024-12-12";8;7522.62
3000;"User_3000";"Female";1979;"2023-06-10";"user3000@example.com";"13908552";"Australia";"Sydney";"95482";"Social Media";"Bronze";"Clothing";"Medium";"2024-08-18";9;6693.25
3001;"User_3001";"Female";1997;"2022-06-29";"user3001@example.com";"14926372";"UK";"Los Angeles";"47849";"Web";"Silver";"Sports";"Low";"2024-12-03";12;7119.55
3002;"User_3002";"Female";2000;"2022-04-07";"user3002@example.com";"19546363";"USA";"London";"80437";"Web";"Bronze";"Home";"Medium";"2024-11-24";8;4690.56
3003;"User_3003";"Male";1988;"2020-08-23";"user3003@example.com";"15692063";"Canada";"London";"12485";"Mobile App";"Silver";"Clothing";"High";"2024-12-17";10;9957.39
3004;"User_3004";"Female";1972;"2021-11-01";"user3004@example.com";"19097659";"USA";"Chicago";"69789";"Mobile App";"Bronze";"Home";"Low";"2024-12-26";8;5692.58
3005;"User_3005";"Female";1984;"2022-04-07";"user3005@example.com";"13324748";"USA";"Toronto";"20461";"Mobile App";"Bronze";"Clothing";"High";"2024-09-28";11;5517.25
3006;"User_3006";"Female";2002;"2022-02-01";"user3006@example.com";"17493732";"USA";"London";"67042";"Social Media";"Bronze";"Home";"Low";"2024-11-20";6;2329.22
3007;"User_3007";"Female";1995;"2023-08-30";"user3007@example.com";"19242969";"USA";"Chicago";"89548";"Social Media";"Silver";"Sports";"Low";"2024-12-08";12;9502.55
3008;"User_3008";"Male";1985;"2021-01-14";"user3008@example.com";"19061318";"USA";"Sydney";"40131";"Web";"Bronze";"Sports";"Low";"2024-09-25";16;16298.17
3009;"User_3009";"Female";2002;"2022-03-04";"user3009@example.com";"19456491";"Australia";"Sydney";"62967";"Mobile App";"Bronze";"Electronics";"Low";"2024-12-27";12;8208.55
3010;"User_3010";"Male";1989;"2021-09-05";"user3010@example.com";"16506442";"USA";"Los Angeles";"19743";"Social Media";"Gold";"Clothing";"Low";"2024-11-02";13;7610.96
3011;"User_3011";"Female";1982;"2021-07-16";"user3011@example.com";"17871450";"USA";"Chicago";"39447";"Social Media";"Gold";"Sports";"Medium";"2024-10-09";10;8131.73
3012;"User_3012";"Male";2002;"2021-02-23";"user3012@example.com";"16528180";"USA";"London";"12632";"Web";"Gold";"Sports";"Low";"2024-10-21";8;5831.01
3013;"User_3013";"Male";1974;"2020-02-21";"user3013@example.com";"16198887";"USA";"Los Angeles";"34287";"Web";"Silver";"Clothing";"Low";"2024-11-05";11;8250.12
3014;"User_3014";"Male";1983;"2022-03-29";"user3014@example.com";"13841247";"UK";"Chicago";"37108";"Web";"Gold";"Clothing";"Low";"2024-09-29";9;8144.61
3015;"User_3015";"Female";1996;"2020-07-23";"user3015@example.com";"17319759";"Canada";"London";"75057";"Referral";"Silver";"Electronics";"Low";"2024-09-06";13;8219.03
3016;"User_3016";"Male";1992;"2022-09-27";"user3016@example.com";"19839835";"USA";"Los Angeles";"54049";"Mobile App";"Platinum";"Sports";"Low";"2024-12-23";12;6986.2
3017;"User_3017";"Female";1983;"2021-12-31";"user3017@example.com";"17783760";"UK";"Los Angeles";"82556";"Mobile App";"Bronze";"Home";"Low";"2024-06-22";7;4833.5
3018;"User_3018";"Male";1973;"2020-09-13";"user3018@example.com";"16678968";"USA";"Toronto";"46395";"Web";"Bronze";"Clothing";"Low";"2024-10-31";9;5278.26
3019;"User_3019";"Male";1988;"2020-07-03";"user3019@example.com";"16562368";"Australia";"Sydney";"78084";"Web";"Bronze";"Clothing";"Medium";"2024-11-14";7;3743.21
3020;"User_3020";"Female";1973;"2020-05-24";"user3020@example.com";"14784612";"USA";"London";"28524";"Mobile App";"Gold";"Clothing";"Low";"2024-10-17";14;9092.07
3021;"User_3021";"Male";1999;"2022-11-03";"user3021@example.com";"17422059";"Canada";"Toronto";"48270";"Mobile App";"Silver";"Clothing";"Low";"2024-12-28";13;15239.66
3022;"User_3022";"Male";1988;"2020-09-02";"user3022@example.com";"17622644";"USA";"Los Angeles";"65160";"Mobile App";"Bronze";"Sports";"Low";"2024-04-06";7;4857.42
3023;"User_3023";"Female";2000;"2020-07-05";"user3023@example.com";"14452811";"UK";"Los Angeles";"49190";"Web";"Silver";"Home";"Medium";"2024-09-24";10;7670.33
3024;"User_3024";"Male";2000;"2023-09-22";"user3024@example.com";"14451167";"USA";"Chicago";"15846";"Web";"Gold";"Electronics";"Low";"2024-12-16";22;15243.22
3025;"User_3025";"Male";1978;"2023-07-06";"user3025@example.com";"15745182";"USA";"Toronto";"95440";"Social Media";"Gold";"Books";"Low";"2024-11-03";7;3682.32
3026;"User_3026";"Male";1982;"2022-05-15";"user3026@example.com";"14533544";"UK";"New York";"82661";"Web";"Silver";"Sports";"Medium";"2024-11-29";14;12593.46
3027;"User_3027";"Female";1983;"2020-02-09";"user3027@example.com";"16146950";"USA";"London";"18812";"Social Media";"Silver";"Sports";"Medium";"2024-05-29";5;4816.67
3028;"User_3028";"Female";1979;"2021-08-23";"user3028@example.com";"19099914";"Canada";"Sydney";"80943";"Web";"Bronze";"Books";"Low";"2024-11-23";12;8215.72
3029;"User_3029";"Female";2000;"2022-08-19";"user3029@example.com";"18593309";"Canada";"Toronto";"14767";"Web";"Bronze";"Books";"Medium";"2024-11-12";14;11313.78
3030;"User_3030";"Female";1992;"2023-12-12";"user3030@example.com";"17867686";"USA";"Los Angeles";"83898";"Mobile App";"Gold";"Clothing";"Low";"2024-08-16";9;7421.74
3031;"User_3031";"Male";1996;"2022-09-12";"user3031@example.com";"14043023";"USA";"Chicago";"32028";"Referral";"Silver";"Home";"Low";"2024-12-30";11;9914.71
3032;"User_3032";"Male";1975;"2023-10-06";"user3032@example.com";"16499629";"UK";"London";"28803";"Web";"Silver";"Sports";"Medium";"2024-10-19";11;9572.7
3033;"User_3033";"Female";1995;"2020-01-09";"user3033@example.com";"14688953";"UK";"Sydney";"20971";"Mobile App";"Bronze";"Sports";"Medium";"2024-11-12";6;5798.31
3034;"User_3034";"Male";1971;"2020-12-15";"user3034@example.com";"16424301";"USA";"London";"90056";"Mobile App";"Bronze";"Electronics";"Medium";"2024-11-22";6;2561.07
3035;"User_3035";"Male";1982;"2020-03-24";"user3035@example.com";"13227819";"USA";"Chicago";"99597";"Web";"Bronze";"Books";"Low";"2024-12-01";10;9849.81
3036;"User_3036";"Male";1988;"2021-06-16";"user3036@example.com";"15803769";"USA";"Los Angeles";"58559";"Web";"Silver";"Books";"Low";"2024-12-16";16;13177.21
3037;"User_3037";"Male";1970;"2022-09-15";"user3037@example.com";"15525499";"USA";"Sydney";"96850";"Referral";"Silver";"Sports";"Medium";"2024-08-26";9;5933.13
3038;"User_3038";"Female";2001;"2020-12-23";"user3038@example.com";"14324345";"USA";"New York";"65504";"Web";"Gold";"Books";"Low";"2024-12-30";18;13131.2
3039;"User_3039";"Male";1991;"2021-01-12";"user3039@example.com";"19179423";"UK";"Chicago";"74481";"Mobile App";"Silver";"Clothing";"High";"2024-11-07";13;5511.91
3040;"User_3040";"Female";1998;"2020-06-20";"user3040@example.com";"18443542";"Canada";"New York";"73486";"Referral";"Bronze";"Electronics";"Low";"2024-10-12";8;5169.39
3041;"User_3041";"Male";1971;"2022-11-14";"user3041@example.com";"14096440";"Canada";"Toronto";"74840";"Web";"Bronze";"Sports";"Low";"2024-09-06";10;10402.04
3042;"User_3042";"Female";1980;"2021-01-27";"user3042@example.com";"18749148";"USA";"London";"89208";"Web";"Gold";"Electronics";"Low";"2024-12-10";11;8137.59
3043;"User_3043";"Male";1986;"2023-01-31";"user3043@example.com";"16278110";"USA";"Sydney";"52991";"Web";"Bronze";"Clothing";"Low";"2024-08-07";7;6998.0
3044;"User_3044";"Male";1977;"2021-12-02";"user3044@example.com";"19893431";"Canada";"Los Angeles";"33995";"Web";"Silver";"Electronics";"Low";"2024-11-24";8;6761.13
3045;"User_3045";"Female";1991;"2023-06-13";"user3045@example.com";"16634365";"Canada";"New York";"34448";"Web";"Silver";"Books";"Low";"2024-12-13";8;5276.97
3046;"User_3046";"Female";1973;"2023-12-04";"user3046@example.com";"18463439";"Canada";"Los Angeles";"41088";"Mobile App";"Bronze";"Sports";"Low";"2024-11-24";7;8066.1
3047;"User_3047";"Male";1980;"2021-07-02";"user3047@example.com";"14012316";"USA";"Toronto";"13177";"Mobile App";"Bronze";"Electronics";"Low";"2024-10-24";10;5959.98
3048;"User_3048";"Male";1977;"2022-02-22";"user3048@example.com";"13846004";"USA";"New York";"37347";"Mobile App";"Bronze";"Home";"Low";"2024-05-05";13;10241.92
3049;"User_3049";"Male";1978;"2020-11-27";"user3049@example.com";"15001684";"USA";"Los Angeles";"25684";"Referral";"Bronze";"Sports";"Low";"2024-12-12";7;3167.09
3050;"User_3050";"Male";1995;"2022-03-04";"user3050@example.com";"18407440";"USA";"Los Angeles";"31735";"Web";"Silver";"Electronics";"Low";"2024-10-21";9;4922.01
3051;"User_3051";"Male";1971;"2021-10-10";"user3051@example.com";"13554087";"Canada";"Toronto";"15100";"Web";"Silver";"Sports";"Medium";"2024-10-12";9;7305.02
3052;"User_3052";"Female";1985;"2022-09-09";"user3052@example.com";"19513113";"USA";"Chicago";"29268";"Web";"Platinum";"Electronics";"Low";"2024-06-15";8;9770.99
3053;"User_3053";"Male";2000;"2022-11-18";"user3053@example.com";"19589079";"UK";"Sydney";"52691";"Web";"Gold";"Electronics";"Medium";"2024-12-27";15;17048.39
3054;"User_3054";"Male";1975;"2021-06-26";"user3054@example.com";"17717028";"USA";"Toronto";"93192";"Web";"Bronze";"Books";"Low";"2024-09-14";13;9427.07
3055;"User_3055";"Female";1990;"2022-11-08";"user3055@example.com";"18804094";"USA";"New York";"89164";"Mobile App";"Silver";"Electronics";"Low";"2024-07-17";8;10181.33
3056;"User_3056";"Female";1995;"2023-03-17";"user3056@example.com";"17858582";"UK";"New York";"16407";"Social Media";"Silver";"Home";"High";"2024-10-17";17;9983.36
3057;"User_3057";"Female";1988;"2021-05-05";"user3057@example.com";"19567015";"USA";"London";"34054";"Referral";"Bronze";"Books";"Low";"2024-11-30";3;2942.0
3058;"User_3058";"Male";1997;"2020-10-09";"user3058@example.com";"16044993";"UK";"Los Angeles";"50198";"Web";"Platinum";"Home";"Low";"2024-08-05";10;5573.82
3059;"User_3059";"Male";1977;"2022-05-11";"user3059@example.com";"13121875";"Canada";"Sydney";"36532";"Social Media";"Silver";"Home";"Low";"2024-10-24";8;8269.54
3060;"User_3060";"Female";1983;"2020-04-22";"user3060@example.com";"14656269";"UK";"New York";"54447";"Social Media";"Gold";"Clothing";"Low";"2024-06-03";4;3577.89
3061;"User_3061";"Male";1993;"2023-09-15";"user3061@example.com";"16404996";"USA";"Chicago";"93611";"Web";"Platinum";"Home";"Medium";"2024-12-13";14;11741.8
3062;"User_3062";"Male";1995;"2023-07-02";"user3062@example.com";"18566293";"USA";"Chicago";"38741";"Web";"Silver";"Electronics";"Medium";"2024-10-25";10;6855.28
3063;"User_3063";"Female";2000;"2023-11-23";"user3063@example.com";"14669900";"USA";"Toronto";"19449";"Referral";"Bronze";"Sports";"High";"2024-11-12";7;4956.35
3064;"User_3064";"Female";2001;"2022-05-11";"user3064@example.com";"18937547";"Canada";"New York";"31557";"Mobile App";"Silver";"Books";"Low";"2024-11-23";8;7230.33
3065;"User_3065";"Female";1971;"2021-09-01";"user3065@example.com";"13763019";"USA";"Sydney";"71609";"Referral";"Silver";"Books";"High";"2024-10-13";8;7917.57
3066;"User_3066";"Male";1994;"2021-05-22";"user3066@example.com";"15369482";"USA";"Sydney";"36659";"Mobile App";"Silver";"Books";"Low";"2024-08-07";10;8043.58
3067;"User_3067";"Male";1971;"2021-04-10";"user3067@example.com";"14354879";"USA";"New York";"13905";"Web";"Bronze";"Sports";"Low";"2024-07-14";14;8974.09
3068;"User_3068";"Female";1970;"2022-04-03";"user3068@example.com";"16667691";"USA";"London";"48814";"Web";"Bronze";"Home";"Low";"2024-10-22";13;7137.08
3069;"User_3069";"Male";1981;"2023-12-01";"user3069@example.com";"15473813";"Canada";"London";"48848";"Referral";"Gold";"Clothing";"Low";"2024-12-30";12;7928.32
3070;"User_3070";"Female";1978;"2021-08-31";"user3070@example.com";"15135841";"USA";"London";"86026";"Web";"Platinum";"Electronics";"Medium";"2024-08-26";13;10270.31
