customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date
2139,用户2139,female,1985.0,2022-12-18,user2139@example.com,,AU,New York City,79812,mobile,,Books,High,2024-11-27,5.0,2504.9700000000003,2024-11-27
2140,用户2140,M,1988.0,2023-01-23,user2140@example.com,15258640,AU,New York,N/A,Social Media,Platinum,,,2024-10-23,5.0,3605.96,2024-10-23
2141,user 2141,male,1986.0,2020-02-23,user2141@example.com,14742245,CANADA,LON,00000,Mobile App,Silver,Clothing,Medium,2024-07-31,6.0,3154.69,2024-07-31
2142,用户2142,female,1988.0,2020-01-01,,16171442,,NY,00000,Mobile App,bronze,Books,High,2024-12-24,8.0,4411.1900000000005,2024-12-24
2143,USER-2143,,1987.0,2022-04-02,,15818058,USA,LA,87430,Referral,Bronze,Clothing,Medium,2024-09-23,6.0,6930.82,2024-09-23
2144,USER-2144,Female,1975.0,2021-07-16,user2144@example.com,19402031,CANADA,Sydney,,Web,bronze,,high,2024-01-19,6.0,3922.8700000000003,2024-01-19
2145,用户2145,M,1993.0,2020-09-05,user2145@example.com,19868862,,NY,59386,web,Gold,Home,,2024-11-23,9.0,4608.66,2024-11-23
2146,User_2146,Male,1988.0,2023-12-11,user2146@example.com,13922291,AU,NY,00000,,silver,Electronics,High,2024-12-02,12.0,376308.02999999997,2024-12-02
2147,User_2147,M,1976.0,2020-01-10,user2147@example.com,18283939,AU,LON,58926,Social Media,VIP,Home,High,2024-11-11,13.0,5367.881792296196,2024-11-11
2148,user 2148,female,1975.0,2023-05-18,user2148@example.com,15728972,,London,00000,Web,,Electronics,high,2024-09-26,10.0,4518.64,2024-09-26
2149,用户2149,F,1995.0,2021-12-17,user2149@example.com,17633775,美国,LA,00000,Web,Bronze,Books,low,2024-11-18,10.0,7016.72,2024-11-18
2150,USER-2150,未知,2001.0,2021-04-24,user2150@example.com,15154850,UK,SYD,,Referral,Silver,Home,Medium,2024-11-26,10.0,9232.63,2024-11-26
2151,User_2151,Male,2004.0,2020-07-20,user2151@example.com,13172188,US,New York,59892,Social Media,,,Low,2024-01-23,7.0,7159.67,2024-01-23
2152,user 2152,Female,1995.0,2020-11-14,user2152@example.com,16653000,USA,Los Angeles,,mobile,Silver,Books,Medium,2024-12-28,11.0,4919.0,2024-12-28
2153,USER-2153,F,1979.0,2023-01-08,user2153@example.com,19398991,UK,SYD,52235,Social Media,Bronze,,medium,2024-06-25,8.0,5521.23,2024-06-25
2154,user 2154,male,1981.0,2021-12-24,user2154@example.com,17006935,Australia,New York,77865,Referral,Gold,,low,2024-09-21,6.0,4922.5599999999995,2024-09-21
2155,user 2155,M,1988.0,2023-11-02,user2155@example.com,,GB,纽约,N/A,Referral,bronze,Electronics,low,2024-11-12,11.0,8340.24,2024-11-12
2156,用户2156,female,1981.0,2021-05-23,user2156@example.com,15971569,AU,LON,N/A,Web,bronze,Home,High,2024-12-03,13.0,7017.25,2024-12-03
2157,User_2157,未知,2003.0,2022-01-08,user2157@example.com,16641270,UK,London,,Referral,silver,Electronics,,2024-11-25,13.0,8529.56,2024-11-25
2158,User_2158,M,1984.0,2021-01-24,user2158@example.com,13855858,CANADA,SYD,N/A,,,Clothing,High,2024-12-13,9.0,5373.68,2024-12-13
2159,user 2159,,1984.0,2022-02-03,user2159@example.com,14481120,USA,New York,00000,Social Media,silver,Books,High,2024-10-28,18.0,13680.33,2024-10-28
2160,User_2160,,2001.0,2021-01-22,user2160@example.com,16088236,美国,NY,,Referral,VIP,Electronics,medium,2024-12-29,7.0,4810.99,2024-12-29
2161,User_2161,,1987.0,2023-04-22,user2161@example.com,15269177,US,New York City,N/A,mobile,Bronze,Clothing,High,2024-12-11,10.0,6145.3,2024-12-11
2162,User_2162,F,1971.0,2022-06-17,user2162@example.com,16176828,Australia,New York,00000,web,VIP,Books,high,2024-11-07,13.0,9950.29,2024-11-07
2163,User_2163,Female,1972.0,2023-12-06,user2163@example.com,17469994,美国,Los Angeles,00000,web,Platinum,,Low,2024-10-14,17.0,10455.33,2024-10-14
2164,User_2164,M,1999.0,2022-08-17,,15436539,GB,Los Angeles,74303,Referral,,Home,High,2024-12-11,11.0,9360.99,2024-12-11
2165,用户2165,female,1986.0,2023-10-28,user2165@example.com,19462151,United States,New York City,N/A,Mobile App,VIP,Home,high,2024-03-02,8.0,9387.94,2024-03-02
2166,USER-2166,female,2000.0,2021-10-13,user2166@example.com,,USA,LA,,mobile,VIP,Books,,2024-11-26,9.0,7430.74,2024-11-26
2167,User_2167,F,2000.0,2021-03-22,user2167@example.com,19199402,,NY,00000,,Bronze,Home,Low,2024-07-12,4.0,2956.54,2024-07-12
2168,user 2168,male,1981.0,2023-04-20,user2168@example.com,16568494,GB,Sydney,N/A,,bronze,Books,high,2024-11-10,10.0,7432.51,2024-11-10
2169,用户2169,Female,1976.0,2023-01-21,user2169@example.com,13281713,UK,SYD,N/A,,bronze,Home,High,2024-08-23,7.0,6905.16,2024-08-23
2170,用户2170,male,1979.0,2021-10-10,user2170@example.com,14831784,美国,NY,00000,,VIP,Clothing,low,2024-12-21,12.0,9522.56,2024-12-21
2171,User_2171,Female,2002.0,2022-11-08,user2171@example.com,15644718,United States,London,,mobile,Silver,Home,,2024-07-23,13.0,9236.619999999999,2024-07-23
2172,USER-2172,未知,1975.0,2021-12-16,user2172@example.com,19254708,GB,NY,58700,,Silver,Sports,,2024-10-20,6.0,3538.54,2024-10-20
2173,用户2173,male,1982.0,2021-11-06,user2173@example.com,15548252,UK,Sydney,00000,Social Media,Silver,Electronics,Medium,2024-07-19,13.0,10834.66,2024-07-19
2174,User_2174,Female,1974.0,2020-05-19,user2174@example.com,13362787,,New York,N/A,Web,Platinum,Clothing,High,2024-11-26,15.0,10949.8,2024-11-26
2175,USER-2175,,1900.0,2023-04-16,user2175@example.com,19799065,UK,New York,N/A,,Bronze,Books,low,2024-10-23,12.0,11426.698794350774,2024-10-23
2176,User_2176,Female,1978.0,2020-12-07,user2176@example.com,14896759,,LA,,Social Media,silver,Books,Medium,2024-09-29,9.0,9416.48,2024-09-29
2177,用户2177,M,1974.0,2020-08-30,user2177@example.com,15561661,,New York,00000,Mobile App,VIP,Home,High,2024-08-21,14.0,8989.58,2024-08-21
2178,user 2178,Male,1985.0,2020-12-08,user2178@example.com,17147850,美国,SYD,45497,mobile,Platinum,Books,high,2023-12-30,6.0,5694.09,2023-12-30
2179,User_2179,未知,1987.0,2020-05-25,user2179@example.com,19654897,USA,London,71762,Mobile App,Gold,Books,,2024-10-30,8.0,5705.9,2024-10-30
2180,用户2180,Male,1992.0,2021-07-23,user2180@example.com,16105570,美国,NY,44283,Web,Bronze,Sports,medium,2024-08-14,11.0,8974.460000000001,2024-08-14
2181,User_2181,F,1996.0,2021-01-16,user2181@example.com,17864544,UK,Los Angeles,91991,Web,bronze,Books,High,2024-12-06,10.0,5633.41,2024-12-06
2182,  USER-2182  ,未知,1978.0,2023-01-22,user2182@example.com,16653980,Australia,Los Angeles,97412,Referral,Bronze,,Medium,2024-12-29,8.0,365740.66000000003,2024-12-29
2183,User_2183,,1988.0,2020-02-09,user2183@example.com,17365759,US,LON,,,Platinum,,low,2024-12-07,5.0,1965.84,2024-12-07
2184,User_2184,Male,1975.0,2020-06-18,user2184@example.com,18808565,US,NY,,Web,,Electronics,Low,2024-09-19,7.0,5286.34,2024-09-19
2185,USER-2185,M,1973.0,2021-08-06,user2185@example.com,,CANADA,SYD,,Referral,bronze,Clothing,Medium,2024-11-20,14.0,8097.55,2024-11-20
2186,USER-2186,未知,1980.0,2021-12-31,user2186@example.com,18281815,CANADA,New York City,00000,web,Silver,Books,,2024-11-30,3.0,1874.31,2024-11-30
2187,User_2187,Male,1995.0,2022-11-20,user2187@example.com,16721416,,SYD,00000,Referral,,Home,Medium,2024-02-07,7.0,5049.6,2024-02-07
2188,用户2188,,1975.0,2022-03-31,user2188@example.com,14075513,美国,SYD,N/A,,,,Medium,2024-12-05,8.0,5881.280000000001,2024-12-05
2189,USER-2189,female,1985.0,2020-09-12,user2189@example.com,19828283,Australia,London,N/A,mobile,Platinum,Sports,Medium,2024-11-04,7.0,5053.889999999999,2024-11-04
2190,User_2190,Female,1975.0,2020-06-29,user2190@example.com,15349744,美国,Los Angeles,00000,,Silver,Books,medium,2024-11-20,10.0,6264.23,2024-11-20
2191,user 2191,Female,1975.0,2022-11-13,user2191@example.com,18705952,CANADA,LON,00000,Web,Silver,Books,Medium,2024-11-02,12.0,8404.84,2024-11-02
2192,USER-2192,female,1985.0,2021-02-24,user2192@example.com,18917277,,London,N/A,Referral,Platinum,Sports,medium,2024-09-26,7.0,8986.24,2024-09-26
2193,User_2193,F,1973.0,2020-06-14,user2193@example.com,17811347,美国,SYD,00000,Social Media,Gold,Books,high,2024-12-04,6.0,2657.2200000000003,2024-12-04
2194,user 2194,male,1986.0,2021-12-26,user2194@example.com,16979774,AU,New York,N/A,Web,Gold,Books,Low,2024-06-30,9.0,3441.42,2024-06-30
2195,User_2195,Female,1998.0,2022-03-08,,16074038,CANADA,London,67016,Referral,Silver,Sports,low,2024-10-31,8.0,4523.51,2024-10-31
2196,User_2196,Female,1984.0,2020-06-06,user2196@example.com,17652265,美国,New York,71993,mobile,Gold,,,2024-10-31,9.0,8937.52,2024-10-31
2197,用户2197,Male,1980.0,2022-12-31,user2197@example.com,15263470,GB,New York City,00000,mobile,Platinum,Electronics,Low,2024-11-06,12.0,13258.119999999999,2024-11-06
2198,user 2198,,1987.0,2021-01-05,user2198@example.com,18882068,UK,LA,N/A,mobile,,Electronics,medium,2024-12-29,7.0,5488.14,2024-12-29
2199,User_2199,male,1981.0,2020-04-01,user2199@example.com,19885829,UK,纽约,95013,web,,Home,Low,2024-09-30,9.0,6063.9,2024-09-30
2200,user 2200,female,1997.0,2023-04-30,user2200@example.com,,美国,London,N/A,,Silver,,high,2024-09-16,11.0,4975.36,2024-09-16
2201,用户2201,Female,1994.0,2020-08-25,user2201@example.com,16635274,UK,Los Angeles,62076,,Platinum,Clothing,Medium,2024-12-06,-1.0,-1000.0,2024-12-06
2202,user 2202,male,1975.0,2022-01-09,user2202@example.com,15792618,Australia,New York City,,,VIP,Electronics,Medium,2024-11-03,12.0,8314.94,2024-11-03
2203,user 2203,F,1978.0,2022-05-19,user2203@example.com,14118843,United States,LA,00000,web,,Home,High,2024-08-04,12.0,4927.49,2024-08-04
2204,用户2204,未知,1993.0,2021-03-13,user2204@example.com,16032348,Australia,NY,80825,Web,bronze,Clothing,Medium,2024-12-24,6.0,2745.44,2024-12-24
2205,USER-2205,F,1995.0,2021-05-14,,13139860,CANADA,LA,50581,,,,Medium,2024-11-14,13.0,14319.03,2024-11-14
2206,user 2206,F,1976.0,2021-06-13,user2206@example.com,18487708,USA,Los Angeles,,Mobile App,VIP,Clothing,Low,2024-11-14,11.0,9701.47,2024-11-14
2207,user 2207,Male,1970.0,2020-10-26,user2207@example.com,14951754,CANADA,Sydney,N/A,Web,Bronze,Clothing,medium,2024-10-29,9.0,6489.32,2024-10-29
2208,用户2208,,1992.0,2022-05-24,user2208@example.com,19013815,AU,纽约,N/A,Referral,silver,Home,Low,2024-12-16,12.0,9121.11,2024-12-16
2209,User_2209,M,1972.0,2020-01-26,user2209@example.com,19531607,US,LON,00000,Referral,VIP,Electronics,Medium,2024-06-08,5.0,3034.9,2024-06-08
2210,User_2210,,1975.0,2020-01-05,user2210@example.com,19342074,US,New York City,N/A,web,bronze,,,2024-10-14,8.0,1639.62,2024-10-14
2211,user 2211,F,1985.0,2020-01-11,user2211@example.com,15564838,USA,Sydney,00000,web,Gold,,High,2024-12-03,11.0,9967.13,2024-12-03
2212,User_2212,male,1994.0,2021-06-23,user2212@example.com,13317103,GB,Sydney,00000,Web,Gold,,low,2024-07-11,16.0,12624.635,2024-07-11
2213,User_2213,F,1972.0,2020-07-25,user2213@example.com,15277783,GB,New York City,46157,Web,VIP,Electronics,medium,2024-12-24,10.0,7348.32,2024-12-24
2214,user 2214,未知,1996.0,2020-12-13,user2214@example.com,18564688,GB,SYD,,,Platinum,,low,2024-10-28,5.0,5926.6900000000005,2024-10-28
2215,User_2215,F,2002.0,2021-03-24,user2215@example.com,14417319,USA,LA,91614,Web,Silver,Sports,High,2024-09-22,7.0,3978.2599999999998,2024-09-22
2216,User_2216,male,1993.0,2023-06-20,user2216@example.com,14762406,USA,纽约,,Web,VIP,Clothing,Medium,2024-12-03,8.0,7368.87,2024-12-03
2217,user 2217,Male,1982.0,2021-03-15,user2217@example.com,,,New York City,N/A,Mobile App,VIP,Home,,2024-12-01,8.0,4152.110000000001,2024-12-01
2218,User_2218,Male,1984.0,2021-02-22,user2218@example.com,19968993,UK,London,00000,Web,,Books,medium,2024-09-30,9.0,7683.49,2024-09-30
2219,User_2219,female,2002.0,2020-08-02,user2219@example.com,19558644,,LA,N/A,Social Media,Silver,Electronics,low,2024-11-15,9.0,5727.25,2024-11-15
2220,USER-2220,M,2030.0,2021-05-17,user2220@example.com,17966813,Australia,New York,61444,Social Media,Silver,Books,low,2024-12-29,10.0,7950.320000000001,2024-12-29
2221,USER-2221,Male,1999.0,2023-11-07,user2221@example.com,16089422,US,NY,N/A,Web,silver,Electronics,high,2024-08-03,9.0,7818.86,2024-08-03
2222,user 2222,未知,1985.0,2022-09-19,user2222@example.com,14145406,US,LA,00000,mobile,silver,Home,Medium,2024-12-29,13.0,9264.49,2024-12-29
2223,user 2223,Male,1985.0,2020-08-19,user2223@example.com,13118980,GB,LON,N/A,Mobile App,silver,Home,high,2025-12-31,11.0,5290.36,2025-12-31
2224,USER-2224,未知,1998.0,2022-09-25,user2224@example.com,15774065,美国,SYD,N/A,Web,Silver,Electronics,Low,2024-08-07,5.0,1190.46,2024-08-07
2225,用户2225,未知,1998.0,2022-10-16,user2225@example.com,17691076,GB,Sydney,00000,Referral,Bronze,Clothing,Low,2024-09-22,9.0,7490.04,2024-09-22
2226,USER-2226,Male,1984.0,2020-12-12,user2226@example.com,19757668,Australia,Sydney,79803,mobile,VIP,Electronics,,2024-12-12,9.0,7651.45,2024-12-12
2227,user 2227,male,1976.0,2021-12-12,user2227@example.com,,CANADA,LA,N/A,mobile,silver,Sports,Medium,2024-11-13,7.0,6203.139999999999,2024-11-13
2228,User_2228,F,1983.0,2023-04-02,,16774659,US,纽约,,web,Platinum,Electronics,high,2024-12-28,14.0,8650.65,2024-12-28
2229,User_2229,M,1986.0,2021-04-21,user2229@example.com,17231756,US,London,73869,web,silver,Sports,medium,2024-11-24,13.0,7844.9,2024-11-24
2230,user 2230,F,1996.0,2021-11-04,user2230@example.com,15562779,United States,NY,00000,Mobile App,,,medium,2024-12-29,17.0,6981.28,2024-12-29
2231,用户2231,female,,2020-11-02,user2231@example.com,15761258,US,New York City,00000,Web,VIP,Home,low,2024-07-15,11.0,7194.51,2024-07-15
2232,user 2232,,1985.0,2020-07-05,user2232@example.com,15452658,GB,NY,N/A,mobile,,Electronics,,2024-05-04,3.0,2066.63,2024-05-04
2233,user 2233,F,1998.0,2023-11-30,user2233@example.com,16726691,Australia,LA,,web,Silver,Sports,,2024-10-22,13.0,9621.6,2024-10-22
2234,User_2234,female,1986.0,2023-04-16,user2234@example.com,16401562,USA,LON,00000,Referral,bronze,Sports,medium,2024-09-22,14.0,8568.21,2024-09-22
2235,USER-2235,M,1976.0,2023-06-13,user2235@example.com,14691068,GB,Los Angeles,N/A,Social Media,Silver,Electronics,low,2024-11-16,13.0,9514.4,2024-11-16
2236,USER-2236,未知,1990.0,2020-11-20,user2236@example.com,13984598,,纽约,N/A,,VIP,Home,medium,2024-11-03,11.0,10060.59,2024-11-03
2237,user 2237,female,1990.0,2020-01-26,user2237@example.com,18482478,AU,Sydney,N/A,mobile,Bronze,Books,,2024-10-24,13.0,6196.693466920461,2024-10-24
2238,user 2238,F,1977.0,2020-05-28,user2238@example.com,18157676,GB,LA,,mobile,Silver,Books,low,2024-12-14,8.0,6126.74,2024-12-14
2239,user 2239,Male,1984.0,2023-04-23,user2239@example.com,18549484,USA,LON,69945,,VIP,Books,low,2024-12-20,6.0,4939.22,2024-12-20
2240,User_2240,Male,1997.0,2021-08-18,user2240@example.com,16166443,GB,Sydney,00000,Referral,Gold,Clothing,Medium,2024-10-17,10.0,6158.42,2024-10-17
2241,USER-2241,未知,1850.0,2021-04-30,user2241@example.com,13757852,United States,Sydney,N/A,mobile,Bronze,,Medium,2024-07-01,3.0,1788.08,2024-07-01
2242,user 2242,未知,1993.0,2021-07-03,user2242@example.com,15318971,GB,纽约,N/A,mobile,silver,Electronics,High,2024-12-04,13.0,4515.9,2024-12-04
2243,user 2243,male,1984.0,2023-12-22,user2243@example.com,16956340,,LON,,Web,bronze,Books,,2024-12-12,-1.0,-1000.0,2024-12-12
2244,用户2244,F,1984.0,2023-07-24,user2244@example.com,16623429,USA,New York City,20510,Web,,Electronics,low,2024-10-05,3.0,2004.96,2024-10-05
2245,  用户2245  ,F,1983.0,2020-08-21,user2245@example.com,15978147,UK,NY,00000,Web,Platinum,,medium,2024-11-24,8.0,6067.93,2024-11-24
2246,USER-2246,Male,1973.0,2021-09-08,user2246@example.com,13261092,USA,LON,,Web,Gold,Clothing,,2024-10-21,13.0,11755.83,2024-10-21
2247,USER-2247,Male,1978.0,2023-02-17,user2247@example.com,14806688,,London,N/A,Mobile App,Bronze,Home,High,2024-11-23,8.0,5680.01,2024-11-23
2248,user 2248,male,1976.0,2020-12-01,user2248@example.com,15597875,CANADA,London,89400,Referral,VIP,Books,,2024-08-31,6.0,3868.3500000000004,2024-08-31
2249,用户2249,female,1999.0,2020-08-29,user2249@example.com,15549705,UK,纽约,40868,Social Media,,Electronics,Low,2024-11-06,13.0,7320.07,2024-11-06
2250,user 2250,未知,1975.0,2021-09-11,user2250@example.com,15987900,UK,SYD,79000,Mobile App,Gold,Clothing,Low,2024-08-28,8.0,7170.16,2024-08-28
2251,User_2251,Female,1989.0,2021-09-03,user2251@example.com,19678496,UK,LON,10255,mobile,Silver,Home,high,2024-11-05,14.0,14228.26,2024-11-05
2252,User_2252,M,2000.0,2021-07-14,user2252@example.com,,GB,London,,Mobile App,Silver,Books,Medium,2024-04-08,7.0,3953.31,2024-04-08
2253,User_2253,female,1992.0,2020-01-15,user2253@example.com,14042860,AU,New York City,,,Gold,Electronics,Low,2024-11-12,7.0,4681.85,2024-11-12
2254,User_2254,未知,1972.0,2023-07-07,user2254@example.com,17111613,Australia,New York City,00000,web,Platinum,,low,2024-10-29,6.0,3979.21,2024-10-29
2255,USER-2255,M,2000.0,2020-06-13,user2255@example.com,13441330,GB,Sydney,,,Gold,Sports,Medium,2024-12-15,14.0,11438.801759870797,2024-12-15
2256,user 2256,Male,1978.0,2022-12-24,user2256@example.com,17006493,UK,SYD,88210,Social Media,bronze,Books,high,2024-10-03,13.0,50284.93,2024-10-03
2257,  User_2257  ,M,1995.0,2022-11-19,user2257@example.com,19926913,AU,London,20567,mobile,,Home,low,2024-11-14,10.0,6364.69,2024-11-14
2258,user 2258,male,1994.0,2021-02-02,user2258@example.com,16199085,GB,Sydney,,mobile,bronze,Books,low,2024-11-27,7.0,4683.33,2024-11-27
2259,USER-2259,Male,,2021-10-21,user2259@example.com,19951329,UK,LA,,Referral,VIP,Electronics,low,2024-11-18,11.0,5732.09,2024-11-18
2260,user 2260,male,1992.0,2020-11-09,user2260@example.com,19402793,UK,Sydney,70562,,Gold,Sports,,2024-12-15,12.0,7088.42,2024-12-15
2261,用户2261,未知,1983.0,2022-11-18,user2261@example.com,18837170,USA,New York,N/A,Mobile App,VIP,Electronics,high,2024-12-14,9.0,2207.56,2024-12-14
2262,User_2262,未知,1970.0,2022-02-09,user2262@example.com,13599411,美国,NY,,Referral,bronze,Books,,2024-12-27,11.0,9052.57,2024-12-27
2263,user 2263,female,2003.0,2020-08-18,user2263@example.com,13957041,,New York City,N/A,Mobile App,silver,,high,2024-06-08,8.0,8800.27,2024-06-08
2264,USER-2264,Female,1988.0,2021-02-20,user2264@example.com,15454349,Australia,New York,,Web,Silver,Books,Low,2024-12-17,11.0,7393.09,2024-12-17
2265,User_2265,Female,2004.0,2021-04-19,user2265@example.com,19182417,GB,LON,35230,mobile,Bronze,Books,,2024-10-07,9.0,204207.71,2024-10-07
2266,用户2266,F,1980.0,2022-02-01,user2266@example.com,14109281,GB,New York City,N/A,Referral,Silver,,Low,2024-09-26,10.0,308776.79,2024-09-26
2267,用户2267,Male,1982.0,2023-06-01,user2267@example.com,,USA,NY,,web,silver,Electronics,high,2024-05-30,11.0,6137.45,2024-05-30
2268,user 2268,,1978.0,2023-02-17,user2268@example.com,17409289,AU,New York City,60886,Web,Bronze,,Medium,2024-10-05,8.0,6423.6,2024-10-05
2269,用户2269,,1970.0,2021-10-13,user2269@example.com,18717393,CANADA,纽约,,Social Media,VIP,,High,2024-10-08,8.0,357773.08999999997,2024-10-08
2270,user 2270,M,1983.0,2020-09-09,user2270@example.com,15252816,USA,Los Angeles,69254,Referral,bronze,Electronics,High,2024-08-16,11.0,6399.12,2024-08-16
2271,user 2271,F,1995.0,2023-02-06,user2271@example.com,19554849,美国,LON,00000,,VIP,Books,,2024-11-27,9.0,7474.75,2024-11-27
2272,User_2272,,1988.0,2022-08-06,user2272@example.com,15749378,UK,New York,N/A,Social Media,VIP,Electronics,,2024-12-21,6.0,2515.17,2024-12-21
2273,用户2273,M,1983.0,2022-02-21,user2273@example.com,18216660,Australia,Sydney,82790,Social Media,bronze,Sports,medium,2024-12-27,14.0,8869.11,2024-12-27
2274,USER-2274,未知,1992.0,2020-07-28,,,GB,Los Angeles,N/A,Social Media,Bronze,Sports,medium,2024-11-04,9.0,3050.81,2024-11-04
2275,用户2275,female,1988.0,2023-07-13,user2275@example.com,18399217,AU,NY,92094,Web,Silver,,Low,2024-06-20,11.0,9192.51,2024-06-20
2276,用户2276,M,1973.0,2023-03-04,user2276@example.com,16101321,Australia,SYD,N/A,web,Platinum,Clothing,Low,2024-09-30,8.0,10368.529999999999,2024-09-30
2277,用户2277,female,1985.0,2021-08-21,user2277@example.com,18426604,美国,Los Angeles,15674,,Bronze,Clothing,Medium,2024-12-19,13.0,10737.97,2024-12-19
2278,user 2278,,1980.0,2023-08-22,user2278@example.com,17001949,USA,LA,N/A,Social Media,Gold,Sports,medium,2025-12-31,13.0,5432.12,2025-12-31
2279,user 2279,Female,1988.0,2022-09-08,user2279@example.com,15598701,US,Los Angeles,,mobile,bronze,Sports,high,2025-12-31,8.0,5260.18,2025-12-31
